Category,Location,Keyword,Name,URL
bún riêu,"Quận 1, TP. Hồ Chí Minh","bún riêu ở Quận 1, TP. Hồ Chí Minh",RIÊU QUÁN 199,https://www.google.com/maps/place/RI%C3%8AU+QU%C3%81N+199/data=!4m7!3m6!1s0x31752901a76d03bf:0xc5e28d8e49d6d6a0!8m2!3d10.7953121!4d106.6902704!16s%2Fg%2F11rpdbnjzm!19sChIJvwNtpwEpdTERoNbWSY6N4sU?authuser=0&hl=en&rclk=1
bún riêu,"Quận 1, TP. Hồ Chí Minh","bún riêu ở Quận 1, TP. Hồ Chí Minh",Bún riêu Cô Ba Xì Gòn,https://www.google.com/maps/place/B%C3%BAn+ri%C3%AAu+C%C3%B4+Ba+X%C3%AC+G%C3%B2n/data=!4m7!3m6!1s0x31752fd5ce7e4c39:0x37431ffb966446c3!8m2!3d10.7702769!4d106.6923021!16s%2Fg%2F11h5vtn9m_!19sChIJOUx-ztUvdTERw0ZklvsfQzc?authuser=0&hl=en&rclk=1
bún bò,"Quận 1, TP. Hồ Chí Minh","bún bò ở Quận 1, TP. Hồ Chí Minh",Bun Bo Hue,https://www.google.com/maps/place/Bun+Bo+Hue/data=!4m7!3m6!1s0x31752fcf008d5f09:0xffc76ac00ce9e273!8m2!3d10.768023!4d106.693866!16s%2Fg%2F11t5_6c5bx!19sChIJCV-NAM8vdTERc-LpDMBqx_8?authuser=0&hl=en&rclk=1
bún bò,"Quận 1, TP. Hồ Chí Minh","bún bò ở Quận 1, TP. Hồ Chí Minh",BÚN BÒ HUẾ ĐÔNG BA - Since 1998,https://www.google.com/maps/place/B%C3%9AN+B%C3%92+HU%E1%BA%BE+%C4%90%C3%94NG+BA+-+Since+1998/data=!4m7!3m6!1s0x31752f396ac2b769:0x1f375c4927648a54!8m2!3d10.7870716!4d106.6964204!16s%2Fg%2F1tfgg9jl!19sChIJabfCajkvdTERVIpkJ0lcNx8?authuser=0&hl=en&rclk=1
bún bò,"Quận 1, TP. Hồ Chí Minh","bún bò ở Quận 1, TP. Hồ Chí Minh",Bún Bò Huế 31,https://www.google.com/maps/place/B%C3%BAn+B%C3%B2+Hu%E1%BA%BF+31/data=!4m7!3m6!1s0x31752f4c4562fd21:0x465dce03a5ab3848!8m2!3d10.7849122!4d106.6991674!16s%2Fg%2F11s868r6ws!19sChIJIf1iRUwvdTERSDirpQPOXUY?authuser=0&hl=en&rclk=1
bún bò,"Quận 1, TP. Hồ Chí Minh","bún bò ở Quận 1, TP. Hồ Chí Minh",Quán Bún Bò Huế Bùi Thị Xuân,https://www.google.com/maps/place/Qu%C3%A1n+B%C3%BAn+B%C3%B2+Hu%E1%BA%BF+B%C3%B9i+Th%E1%BB%8B+Xu%C3%A2n/data=!4m7!3m6!1s0x31752f1812bad14f:0x6843983098929bf!8m2!3d10.7675996!4d106.6865502!16s%2Fg%2F11xh3fmt0!19sChIJT9G6EhgvdTERvymJCYM5hAY?authuser=0&hl=en&rclk=1
bún bò,"Quận 1, TP. Hồ Chí Minh","bún bò ở Quận 1, TP. Hồ Chí Minh",Bún Bò Huế 18 Cao Bá Nhạ,https://www.google.com/maps/place/B%C3%BAn+B%C3%B2+Hu%E1%BA%BF+18+Cao+B%C3%A1+Nh%E1%BA%A1/data=!4m7!3m6!1s0x31752f1730217ff1:0x4b20f2685e24ce76!8m2!3d10.7630844!4d106.690207!16s%2Fg%2F11bwbx3khp!19sChIJ8X8hMBcvdTERds4kXmjyIEs?authuser=0&hl=en&rclk=1
bún bò,"Quận 1, TP. Hồ Chí Minh","bún bò ở Quận 1, TP. Hồ Chí Minh",Bún Bò Xưa,https://www.google.com/maps/place/B%C3%BAn+B%C3%B2+X%C6%B0a/data=!4m7!3m6!1s0x31752fc9f7e79625:0x4010dba013ad69f9!8m2!3d10.7707692!4d106.6896219!16s%2Fg%2F11fkch2wnc!19sChIJJZbn98kvdTER-WmtE6DbEEA?authuser=0&hl=en&rclk=1
bún bò,"Quận 1, TP. Hồ Chí Minh","bún bò ở Quận 1, TP. Hồ Chí Minh",BÚN BÒ 1994 - Chi nhánh Nguyễn Thị Minh Khai,https://www.google.com/maps/place/B%C3%9AN+B%C3%92+1994+-+Chi+nh%C3%A1nh+Nguy%E1%BB%85n+Th%E1%BB%8B+Minh+Khai/data=!4m7!3m6!1s0x31752fea20ac30e5:0x2d5fbcebd42eabd7!8m2!3d10.7851224!4d106.7004623!16s%2Fg%2F11s85nz293!19sChIJ5TCsIOovdTER16su1Ou8Xy0?authuser=0&hl=en&rclk=1
bún bò,"Quận 1, TP. Hồ Chí Minh","bún bò ở Quận 1, TP. Hồ Chí Minh",BUN BO HUE-PHO BO 219 DE THAM,https://www.google.com/maps/place/BUN+BO+HUE-PHO+BO+219+DE+THAM/data=!4m7!3m6!1s0x31752fba8b299d93:0x44f5520601d96e86!8m2!3d10.7678569!4d106.6936122!16s%2Fg%2F11t5k8knjq!19sChIJk50pi7ovdTERhm7ZAQZS9UQ?authuser=0&hl=en&rclk=1
bún bò,"Quận 1, TP. Hồ Chí Minh","bún bò ở Quận 1, TP. Hồ Chí Minh",Bún bò Huế Hương - Bún Bò Ngon Quận 1,https://www.google.com/maps/place/B%C3%BAn+b%C3%B2+Hu%E1%BA%BF+H%C6%B0%C6%A1ng+-+B%C3%BAn+B%C3%B2+Ngon+Qu%E1%BA%ADn+1/data=!4m7!3m6!1s0x31752987ae53791b:0x487419a2c3e9c48e!8m2!3d10.7934988!4d106.6886747!16s%2Fg%2F11h4_9z63n!19sChIJG3lTrocpdTERjsTpw6IZdEg?authuser=0&hl=en&rclk=1
bún chả,"Quận 1, TP. Hồ Chí Minh","bún chả ở Quận 1, TP. Hồ Chí Minh",Bún Chả Hà Nội 26,https://www.google.com/maps/place/B%C3%BAn+Ch%E1%BA%A3+H%C3%A0+N%E1%BB%99i+26/data=!4m7!3m6!1s0x31752f48b7b1e67b:0x645bf7c2cac96a8d!8m2!3d10.7793014!4d106.7050998!16s%2Fg%2F11bwkdqlcp!19sChIJe-axt0gvdTERjWrJysL3W2Q?authuser=0&hl=en&rclk=1
bún chả,"Quận 1, TP. Hồ Chí Minh","bún chả ở Quận 1, TP. Hồ Chí Minh",Quán Ngon - Bún Chả Hà Nội,https://www.google.com/maps/place/Qu%C3%A1n+Ngon+-+B%C3%BAn+Ch%E1%BA%A3+H%C3%A0+N%E1%BB%99i/data=!4m7!3m6!1s0x31752f1f75a5d6c9:0x31330ea41b7be069!8m2!3d10.7677147!4d106.6936689!16s%2Fg%2F11s8yfx7t0!19sChIJydaldR8vdTERaeB7G6QOMzE?authuser=0&hl=en&rclk=1
bún chả,"Quận 1, TP. Hồ Chí Minh","bún chả ở Quận 1, TP. Hồ Chí Minh",Bún Chả Hồ Gươm | Bún Chả Ngon Quận 1,https://www.google.com/maps/place/B%C3%BAn+Ch%E1%BA%A3+H%E1%BB%93+G%C6%B0%C6%A1m+%7C+B%C3%BAn+Ch%E1%BA%A3+Ngon+Qu%E1%BA%ADn+1/data=!4m7!3m6!1s0x31752f8ae82d5a63:0x3ff28dff312305ad!8m2!3d10.7726034!4d106.7036807!16s%2Fg%2F11fqp81m2j!19sChIJY1ot6IovdTERrQUjMf-N8j8?authuser=0&hl=en&rclk=1
bún chả,"Quận 1, TP. Hồ Chí Minh","bún chả ở Quận 1, TP. Hồ Chí Minh",Bún Chả 145,https://www.google.com/maps/place/B%C3%BAn+Ch%E1%BA%A3+145/data=!4m7!3m6!1s0x31752f16486f0589:0x58a4d7e0b57ca2fe!8m2!3d10.7663698!4d106.6918038!16s%2Fg%2F11bw3_0qwc!19sChIJiQVvSBYvdTER_qJ8teDXpFg?authuser=0&hl=en&rclk=1
bún chả,"Quận 1, TP. Hồ Chí Minh","bún chả ở Quận 1, TP. Hồ Chí Minh",Quan Nem Restaurant,https://www.google.com/maps/place/Quan+Nem+Restaurant/data=!4m7!3m6!1s0x31752f4a666d0a53:0x36da501ce28acb6f!8m2!3d10.7857535!4d106.7009648!16s%2Fg%2F11b7v8yx3y!19sChIJUwptZkovdTERb8uK4hxQ2jY?authuser=0&hl=en&rclk=1
bún chả,"Quận 1, TP. Hồ Chí Minh","bún chả ở Quận 1, TP. Hồ Chí Minh",Bún Chả - Nem Cua Bể,https://www.google.com/maps/place/B%C3%BAn+Ch%E1%BA%A3+-+Nem+Cua+B%E1%BB%83/data=!4m7!3m6!1s0x31752fdce85dd5a7:0x286cac861fe1fd88!8m2!3d10.7637861!4d106.6875074!16s%2Fg%2F11h8907_dv!19sChIJp9Vd6NwvdTERiP3hH4asbCg?authuser=0&hl=en&rclk=1
bún chả,"Quận 1, TP. Hồ Chí Minh","bún chả ở Quận 1, TP. Hồ Chí Minh",Bún Chả Xuân Tứ,https://www.google.com/maps/place/B%C3%BAn+Ch%E1%BA%A3+Xu%C3%A2n+T%E1%BB%A9/data=!4m7!3m6!1s0x31752f283df8f72d:0xc3be9a3bdeb6f661!8m2!3d10.758646!4d106.6882808!16s%2Fg%2F11rz2smkp4!19sChIJLff4PSgvdTERYfa23juavsM?authuser=0&hl=en&rclk=1
bún chả,"Quận 1, TP. Hồ Chí Minh","bún chả ở Quận 1, TP. Hồ Chí Minh",Bún chả Hà Nội Xuân Tứ,https://www.google.com/maps/place/B%C3%BAn+ch%E1%BA%A3+H%C3%A0+N%E1%BB%99i+Xu%C3%A2n+T%E1%BB%A9/data=!4m7!3m6!1s0x317529304316c421:0xff7f6d5f67bb94fe!8m2!3d10.7995423!4d106.6619422!16s%2Fg%2F11c1phrgfp!19sChIJIcQWQzApdTER_pS7Z19tf_8?authuser=0&hl=en&rclk=1
bún chả,"Quận 1, TP. Hồ Chí Minh","bún chả ở Quận 1, TP. Hồ Chí Minh",Bún chả Hà Nội - Bún chả Hồ Gươm,https://www.google.com/maps/place/B%C3%BAn+ch%E1%BA%A3+H%C3%A0+N%E1%BB%99i+-+B%C3%BAn+ch%E1%BA%A3+H%E1%BB%93+G%C6%B0%C6%A1m/data=!4m7!3m6!1s0x31752f3af9da18f7:0x46e37b0cd5ef7a58!8m2!3d10.776393!4d106.6909697!16s%2Fg%2F1hc15lwt1!19sChIJ9xja-TovdTERWHrv1Qx740Y?authuser=0&hl=en&rclk=1
bún đậu mắm tôm,"Quận 1, TP. Hồ Chí Minh","bún đậu mắm tôm ở Quận 1, TP. Hồ Chí Minh",Bún Đậu 46,https://www.google.com/maps/place/B%C3%BAn+%C4%90%E1%BA%ADu+46/data=!4m7!3m6!1s0x31752f7bf9de0aa5:0xb609941e90a0b73c!8m2!3d10.7620405!4d106.689524!16s%2Fg%2F11t3bc_h9q!19sChIJpQre-XsvdTERPLegkB6UCbY?authuser=0&hl=en&rclk=1
bún đậu mắm tôm,"Quận 1, TP. Hồ Chí Minh","bún đậu mắm tôm ở Quận 1, TP. Hồ Chí Minh",Mắm Tôm Bún Đậu A Chảnh,https://www.google.com/maps/place/M%E1%BA%AFm+T%C3%B4m+B%C3%BAn+%C4%90%E1%BA%ADu+A+Ch%E1%BA%A3nh/data=!4m7!3m6!1s0x31752f568b2d2e25:0x10ab048383cb9845!8m2!3d10.7662943!4d106.6894059!16s%2Fg%2F11h0yf5rxk!19sChIJJS4ti1YvdTERRZjLg4MEqxA?authuser=0&hl=en&rclk=1
bún đậu mắm tôm,"Quận 1, TP. Hồ Chí Minh","bún đậu mắm tôm ở Quận 1, TP. Hồ Chí Minh",Bun Dau Homemade,https://www.google.com/maps/place/Bun+Dau+Homemade/data=!4m7!3m6!1s0x31752f3dc76f8cc7:0x73058e047b9ee22!8m2!3d10.7697017!4d106.6925151!16s%2Fg%2F11bwn9r2ny!19sChIJx4xvxz0vdTERIu65R-BYMAc?authuser=0&hl=en&rclk=1
bún đậu mắm tôm,"Quận 1, TP. Hồ Chí Minh","bún đậu mắm tôm ở Quận 1, TP. Hồ Chí Minh",Bún Đậu Mắm Tôm Tiến Hải,https://www.google.com/maps/place/B%C3%BAn+%C4%90%E1%BA%ADu+M%E1%BA%AFm+T%C3%B4m+Ti%E1%BA%BFn+H%E1%BA%A3i/data=!4m7!3m6!1s0x31752f2f42173f8d:0x80392c954c2bb9e3!8m2!3d10.762362!4d106.6867084!16s%2Fg%2F11t9x2lhc6!19sChIJjT8XQi8vdTER47krTJUsOYA?authuser=0&hl=en&rclk=1
bún đậu mắm tôm,"Quận 1, TP. Hồ Chí Minh","bún đậu mắm tôm ở Quận 1, TP. Hồ Chí Minh",Bún Đậu A Vừng,https://www.google.com/maps/place/Bu%CC%81n+%C4%90%C3%A2%CC%A3u+A+V%C6%B0%CC%80ng/data=!4m7!3m6!1s0x31752f22bfb01d4d:0x61e87bbec5a8667c!8m2!3d10.7694485!4d106.6868559!16s%2Fg%2F11bzyvk4xz!19sChIJTR2wvyIvdTERfGaoxb576GE?authuser=0&hl=en&rclk=1
bún đậu mắm tôm,"Quận 1, TP. Hồ Chí Minh","bún đậu mắm tôm ở Quận 1, TP. Hồ Chí Minh",Bún Đậu Cô Khàn,https://www.google.com/maps/place/B%C3%BAn+%C4%90%E1%BA%ADu+C%C3%B4+Kh%C3%A0n/data=!4m7!3m6!1s0x31752f170fb2bf57:0xf791994e135eba6e!8m2!3d10.7649024!4d106.6910544!16s%2Fg%2F11bc70_xgz!19sChIJV7-yDxcvdTERbrpeE06Zkfc?authuser=0&hl=en&rclk=1
bún đậu mắm tôm,"Quận 1, TP. Hồ Chí Minh","bún đậu mắm tôm ở Quận 1, TP. Hồ Chí Minh",Bún Đậu Mắm Tôm Quán No,https://www.google.com/maps/place/B%C3%BAn+%C4%90%E1%BA%ADu+M%E1%BA%AFm+T%C3%B4m+Qu%C3%A1n+No/data=!4m7!3m6!1s0x317527d6834570d7:0x622dade55f9e6165!8m2!3d10.7669076!4d106.691513!16s%2Fg%2F11d_www65s!19sChIJ13BFg9YndTERZWGeX-WtLWI?authuser=0&hl=en&rclk=1
bún đậu mắm tôm,"Quận 1, TP. Hồ Chí Minh","bún đậu mắm tôm ở Quận 1, TP. Hồ Chí Minh",Bún Đậu Xoài Quận 1,https://www.google.com/maps/place/B%C3%BAn+%C4%90%E1%BA%ADu+Xo%C3%A0i+Qu%E1%BA%ADn+1/data=!4m7!3m6!1s0x3175292568e02533:0x8df5412ed5697047!8m2!3d10.7923549!4d106.6930417!16s%2Fg%2F11lm7n7pck!19sChIJMyXgaCUpdTERR3Bp1S5B9Y0?authuser=0&hl=en&rclk=1
bún đậu mắm tôm,"Quận 1, TP. Hồ Chí Minh","bún đậu mắm tôm ở Quận 1, TP. Hồ Chí Minh",Bún Đậu Ngõ Nhỏ Phố Nhỏ,https://www.google.com/maps/place/B%C3%BAn+%C4%90%E1%BA%ADu+Ng%C3%B5+Nh%E1%BB%8F+Ph%E1%BB%91+Nh%E1%BB%8F/data=!4m7!3m6!1s0x31752f2c552228a5:0x93a38abcbf6e1230!8m2!3d10.777176!4d106.6998789!16s%2Fg%2F11my7g5bpt!19sChIJpSgiVSwvdTERMBJuv7yKo5M?authuser=0&hl=en&rclk=1
bún mắm,"Quận 1, TP. Hồ Chí Minh","bún mắm ở Quận 1, TP. Hồ Chí Minh",Bún Mắm Nêm Cô Nổ,https://www.google.com/maps/place/B%C3%BAn+M%E1%BA%AFm+N%C3%AAm+C%C3%B4+N%E1%BB%95/data=!4m7!3m6!1s0x31752f4a0f026d7f:0x2a363d143bae1044!8m2!3d10.7663404!4d106.6952068!16s%2Fg%2F11bccgftcv!19sChIJf20CD0ovdTERRBCuOxQ9Nio?authuser=0&hl=en&rclk=1
bún mắm,"Quận 1, TP. Hồ Chí Minh","bún mắm ở Quận 1, TP. Hồ Chí Minh",Bún Mắm Lẩu Mắm Dì Sáu Miền Tây,https://www.google.com/maps/place/B%C3%BAn+M%E1%BA%AFm+L%E1%BA%A9u+M%E1%BA%AFm+D%C3%AC+S%C3%A1u+Mi%E1%BB%81n+T%C3%A2y/data=!4m7!3m6!1s0x31752f617323e675:0x7ff9cbfec23d69e0!8m2!3d10.7702109!4d106.6874754!16s%2Fg%2F11l6922fbk!19sChIJdeYjc2EvdTER4Gk9wv7L-X8?authuser=0&hl=en&rclk=1
bún mắm,"Quận 1, TP. Hồ Chí Minh","bún mắm ở Quận 1, TP. Hồ Chí Minh",Bún Mắm Miền Tây,https://www.google.com/maps/place/B%C3%BAn+M%E1%BA%AFm+Mi%E1%BB%81n+T%C3%A2y/data=!4m7!3m6!1s0x317528ce7e887193:0xd09fef4813d5532!8m2!3d10.7953653!4d106.6909034!16s%2Fg%2F11f123v_5g!19sChIJk3GIfs4odTERMlU9gfT-CQ0?authuser=0&hl=en&rclk=1
bún mắm,"Quận 1, TP. Hồ Chí Minh","bún mắm ở Quận 1, TP. Hồ Chí Minh",BÚN MẮM & LẨU MẮM CHỊ MƯỜI BA,https://www.google.com/maps/place/B%C3%9AN+M%E1%BA%AEM+%26+L%E1%BA%A8U+M%E1%BA%AEM+CH%E1%BB%8A+M%C6%AF%E1%BB%9CI+BA/data=!4m7!3m6!1s0x31752b03c1ee5c5b:0x40c613f62146e064!8m2!3d10.7902656!4d106.6907423!16s%2Fg%2F11v0wt77jt!19sChIJW1zuwQMrdTERZOBGIfYTxkA?authuser=0&hl=en&rclk=1
bún mắm,"Quận 1, TP. Hồ Chí Minh","bún mắm ở Quận 1, TP. Hồ Chí Minh",Mắm Tôm Bún Đậu A Chảnh,https://www.google.com/maps/place/M%E1%BA%AFm+T%C3%B4m+B%C3%BAn+%C4%90%E1%BA%ADu+A+Ch%E1%BA%A3nh/data=!4m7!3m6!1s0x31752f568b2d2e25:0x10ab048383cb9845!8m2!3d10.7662943!4d106.6894059!16s%2Fg%2F11h0yf5rxk!19sChIJJS4ti1YvdTERRZjLg4MEqxA?authuser=0&hl=en&rclk=1
bún mắm,"Quận 1, TP. Hồ Chí Minh","bún mắm ở Quận 1, TP. Hồ Chí Minh",Bun Dau Homemade,https://www.google.com/maps/place/Bun+Dau+Homemade/data=!4m7!3m6!1s0x31752f3dc76f8cc7:0x73058e047b9ee22!8m2!3d10.7697017!4d106.6925151!16s%2Fg%2F11bwn9r2ny!19sChIJx4xvxz0vdTERIu65R-BYMAc?authuser=0&hl=en&rclk=1
bún mắm,"Quận 1, TP. Hồ Chí Minh","bún mắm ở Quận 1, TP. Hồ Chí Minh",Bún Đậu Mắm Tôm Quán No,https://www.google.com/maps/place/B%C3%BAn+%C4%90%E1%BA%ADu+M%E1%BA%AFm+T%C3%B4m+Qu%C3%A1n+No/data=!4m7!3m6!1s0x317527d6834570d7:0x622dade55f9e6165!8m2!3d10.7669076!4d106.691513!16s%2Fg%2F11d_www65s!19sChIJ13BFg9YndTERZWGeX-WtLWI?authuser=0&hl=en&rclk=1
bún mắm,"Quận 1, TP. Hồ Chí Minh","bún mắm ở Quận 1, TP. Hồ Chí Minh",Bún Đậu A Vừng,https://www.google.com/maps/place/Bu%CC%81n+%C4%90%C3%A2%CC%A3u+A+V%C6%B0%CC%80ng/data=!4m7!3m6!1s0x31752f22bfb01d4d:0x61e87bbec5a8667c!8m2!3d10.7694485!4d106.6868559!16s%2Fg%2F11bzyvk4xz!19sChIJTR2wvyIvdTERfGaoxb576GE?authuser=0&hl=en&rclk=1
bún mắm,"Quận 1, TP. Hồ Chí Minh","bún mắm ở Quận 1, TP. Hồ Chí Minh",Bún Mắm cô Bông,https://www.google.com/maps/place/B%C3%BAn+M%E1%BA%AFm+c%C3%B4+B%C3%B4ng/data=!4m7!3m6!1s0x317529405a70ce97:0xb36240b309b743b8!8m2!3d10.7898427!4d106.6902042!16s%2Fg%2F11s7xxlrs9!19sChIJl85wWkApdTERuEO3CbNAYrM?authuser=0&hl=en&rclk=1
bún thịt nướng,"Quận 1, TP. Hồ Chí Minh","bún thịt nướng ở Quận 1, TP. Hồ Chí Minh",Quán Bún Thịt Nướng 88,https://www.google.com/maps/place/Qu%C3%A1n+B%C3%BAn+Th%E1%BB%8Bt+N%C6%B0%E1%BB%9Bng+88/data=!4m7!3m6!1s0x31752f34e86295f3:0xba3f10ee7b7b0e44!8m2!3d10.787947!4d106.6961414!16s%2Fg%2F1hc6pjg5l!19sChIJ85Vi6DQvdTERRA57e-4QP7o?authuser=0&hl=en&rclk=1
bún thịt nướng,"Quận 1, TP. Hồ Chí Minh","bún thịt nướng ở Quận 1, TP. Hồ Chí Minh",Bún Thịt Nướng Chị Tuyền,https://www.google.com/maps/place/B%C3%BAn+Th%E1%BB%8Bt+N%C6%B0%E1%BB%9Bng+Ch%E1%BB%8B+Tuy%E1%BB%81n/data=!4m7!3m6!1s0x31752fdac600abb3:0xa8147acaf1f7400f!8m2!3d10.761804!4d106.693591!16s%2Fg%2F11fj4cj6zv!19sChIJs6sAxtovdTERD0D38cp6FKg?authuser=0&hl=en&rclk=1
bún thịt nướng,"Quận 1, TP. Hồ Chí Minh","bún thịt nướng ở Quận 1, TP. Hồ Chí Minh",Bún thịt nướng Hằng - Chi Nhánh 1,https://www.google.com/maps/place/B%C3%BAn+th%E1%BB%8Bt+n%C6%B0%E1%BB%9Bng+H%E1%BA%B1ng+-+Chi+Nh%C3%A1nh+1/data=!4m7!3m6!1s0x31752f0559ec962b:0x55297ebe2ddce4b2!8m2!3d10.7656675!4d106.6980822!16s%2Fg%2F11r3bpbsz3!19sChIJK5bsWQUvdTERsuTcLb5-KVU?authuser=0&hl=en&rclk=1
bún thịt nướng,"Quận 1, TP. Hồ Chí Minh","bún thịt nướng ở Quận 1, TP. Hồ Chí Minh",Kiều Bảo Barbecue Rice Noodles,https://www.google.com/maps/place/Ki%E1%BB%81u+B%E1%BA%A3o+Barbecue+Rice+Noodles/data=!4m7!3m6!1s0x31752fe06633bbd1:0x8d4682d4a1a18ba6!8m2!3d10.7652819!4d106.694635!16s%2Fg%2F11t53wjsrd!19sChIJ0bszZuAvdTERpouhodSCRo0?authuser=0&hl=en&rclk=1
bún thịt nướng,"Quận 1, TP. Hồ Chí Minh","bún thịt nướng ở Quận 1, TP. Hồ Chí Minh",Bún thịt nướng - Nguyễn Trung Trực,https://www.google.com/maps/place/B%C3%BAn+th%E1%BB%8Bt+n%C6%B0%E1%BB%9Bng+-+Nguy%E1%BB%85n+Trung+Tr%E1%BB%B1c/data=!4m7!3m6!1s0x31752f38a8a0e4b7:0x2671b8e7981aaa89!8m2!3d10.7733988!4d106.69962!16s%2Fg%2F11bw8l_7df!19sChIJt-SgqDgvdTERiaoamOe4cSY?authuser=0&hl=en&rclk=1
bún thịt nướng,"Quận 1, TP. Hồ Chí Minh","bún thịt nướng ở Quận 1, TP. Hồ Chí Minh",Bún thịt nướng bà Thêm,https://www.google.com/maps/place/B%C3%BAn+th%E1%BB%8Bt+n%C6%B0%E1%BB%9Bng+b%C3%A0+Th%C3%AAm/data=!4m7!3m6!1s0x31752f0034042405:0x8ca322fe7bbd86bf!8m2!3d10.7752189!4d106.7028082!16s%2Fg%2F11ltw_wwr1!19sChIJBSQENAAvdTERv4a9e_4io4w?authuser=0&hl=en&rclk=1
bún thịt nướng,"Quận 1, TP. Hồ Chí Minh","bún thịt nướng ở Quận 1, TP. Hồ Chí Minh",Bún Thịt Nướng - Chợ Thái Bình,https://www.google.com/maps/place/B%C3%BAn+Th%E1%BB%8Bt+N%C6%B0%E1%BB%9Bng+-+Ch%E1%BB%A3+Th%C3%A1i+B%C3%ACnh/data=!4m7!3m6!1s0x31752f1792ebf8c1:0xf0c032be4a90eb37!8m2!3d10.7665037!4d106.6889344!16s%2Fg%2F11g9dffx4t!19sChIJwfjrkhcvdTERN-uQSr4ywPA?authuser=0&hl=en&rclk=1
bún thịt nướng,"Quận 1, TP. Hồ Chí Minh","bún thịt nướng ở Quận 1, TP. Hồ Chí Minh",Bún thịt nướng - bánh cuốn - bánh Huế siu ngon,https://www.google.com/maps/place/B%C3%BAn+th%E1%BB%8Bt+n%C6%B0%E1%BB%9Bng+-+b%C3%A1nh+cu%E1%BB%91n+-+b%C3%A1nh+Hu%E1%BA%BF+siu+ngon/data=!4m7!3m6!1s0x31752f8525893509:0x652a21949a62f865!8m2!3d10.7864754!4d106.7002578!16s%2Fg%2F11sd3v3c_0!19sChIJCTWJJYUvdTERZfhimpQhKmU?authuser=0&hl=en&rclk=1
bún thịt nướng,"Quận 1, TP. Hồ Chí Minh","bún thịt nướng ở Quận 1, TP. Hồ Chí Minh",Bún thịt nướng Cô Nga Nguyễn Cảnh Chân,https://www.google.com/maps/place/B%C3%BAn+th%E1%BB%8Bt+n%C6%B0%E1%BB%9Bng+C%C3%B4+Nga+Nguy%E1%BB%85n+C%E1%BA%A3nh+Ch%C3%A2n/data=!4m7!3m6!1s0x31752f100e380f71:0x30c56f2157ddf036!8m2!3d10.7585613!4d106.6887105!16s%2Fg%2F11dxmnrgd3!19sChIJcQ84DhAvdTERNvDdVyFvxTA?authuser=0&hl=en&rclk=1
quán bia,"Quận 1, TP. Hồ Chí Minh","quán bia ở Quận 1, TP. Hồ Chí Minh",Hoa Viên Craft Brewery,https://www.google.com/maps/place/Hoa+Vi%C3%AAn+Craft+Brewery/data=!4m7!3m6!1s0x31752f359962975d:0xfd9dcc90224aceae!8m2!3d10.7858744!4d106.6992178!16s%2Fg%2F1tdfkr_h!19sChIJXZdimTUvdTERrs5KIpDMnf0?authuser=0&hl=en&rclk=1
